id,timestamp,camera_id,track_id,lane_id,total_dwell_sec,equipment_type
63061,2026-06-09 12:16:11.63318+02,Bosch_Camera_exit,35362,1,9.494134664535522,trolley
63062,2026-06-09 12:17:17.007693+02,Bosch_Camera_exit,35406,3,39.47766828536987,trolley
63063,2026-06-09 12:17:29.747345+02,Bosch_Camera_exit,35429,2,14.855350494384766,trolley
63064,2026-06-09 12:17:36.157704+02,Bosch_Camera_exit,35436,3,9.136130809783936,trolley
63065,2026-06-09 12:17:49.610169+02,Bosch_Camera_exit,35435,1,23.342005729675293,trolley
63066,2026-06-09 12:17:56.567206+02,Bosch_Camera_exit,35441,3,21.426364421844482,trolley
63067,2026-06-09 12:18:25.946361+02,Bosch_Camera_exit,35463,1,9.521966457366943,trolley
63068,2026-06-09 12:18:48.095919+02,Bosch_Camera_exit,35456,2,52.71096706390381,trolley
63069,2026-06-09 12:18:53.302431+02,Bosch_Camera_exit,35475,2,23.459691286087036,trolley
63070,2026-06-09 12:19:04.161236+02,Bosch_Camera_exit,35477,2,9.602722644805908,trolley
63071,2026-06-09 12:19:30.613068+02,Bosch_Camera_exit,35482,2,42.05583715438843,trolley
63072,2026-06-09 12:19:52.838817+02,Bosch_Camera_exit,35493,2,46.54366731643677,trolley
63073,2026-06-09 12:19:55.271308+02,Bosch_Camera_exit,35512,3,23.436500310897827,trolley
63074,2026-06-09 12:20:20.060542+02,Bosch_Camera_exit,35520,2,29.408409595489502,trolley
63075,2026-06-09 12:20:22.226331+02,Bosch_Camera_exit,35529,2,24.710365056991577,trolley
63076,2026-06-09 12:20:37.255963+02,Bosch_Camera_exit,35540,2,19.281708478927612,trolley
63077,2026-06-09 12:20:37.25937+02,Bosch_Camera_exit,35541,3,19.281708478927612,trolley
63078,2026-06-09 12:20:59.813268+02,Bosch_Camera_exit,35546,2,25.938082933425903,store_basket
63079,2026-06-09 12:22:45.844408+02,Bosch_Camera_exit,35601,3,24.4541118144989,store_basket
63080,2026-06-09 12:23:15.995925+02,Bosch_Camera_exit,35610,2,32.45000338554382,trolley
63081,2026-06-09 12:24:18.973052+02,Bosch_Camera_exit,35640,2,26.313027381896973,trolley
63082,2026-06-09 12:25:16.202869+02,Bosch_Camera_exit,35681,0,10.955118894577026,trolley
63083,2026-06-09 12:25:44.546875+02,Bosch_Camera_exit,35694,0,17.236212015151978,trolley
63084,2026-06-09 12:26:06.419359+02,Bosch_Camera_exit,35698,0,25.083863735198975,trolley
63085,2026-06-09 12:26:32.458861+02,Bosch_Camera_exit,35710,0,30.091054439544678,trolley
63086,2026-06-09 12:26:54.212239+02,Bosch_Camera_exit,35724,2,11.374261140823364,trolley
63087,2026-06-09 12:27:04.682232+02,Bosch_Camera_exit,35733,2,9.179916143417358,trolley
63088,2026-06-09 12:27:36.196709+02,Bosch_Camera_exit,35755,0,20.598132371902466,trolley
63089,2026-06-09 12:27:43.109925+02,Bosch_Camera_exit,35769,0,10.136510133743286,trolley
63090,2026-06-09 12:27:53.444993+02,Bosch_Camera_exit,35760,2,27.165103435516357,trolley
63091,2026-06-09 12:28:02.063451+02,Bosch_Camera_exit,35776,0,22.104057788848877,trolley
63092,2026-06-09 12:28:16.695824+02,Bosch_Camera_exit,35798,0,14.966478109359741,trolley
63093,2026-06-09 12:28:37.182173+02,Bosch_Camera_exit,35800,0,23.711191415786743,trolley
63094,2026-06-09 12:28:37.186005+02,Bosch_Camera_exit,35779,1,43.01719093322754,trolley
63095,2026-06-09 12:28:43.863704+02,Bosch_Camera_exit,35804,0,9.328222513198853,trolley
63096,2026-06-09 12:28:57.150029+02,Bosch_Camera_exit,35812,0,18.835832118988037,trolley
63097,2026-06-09 12:29:21.14701+02,Bosch_Camera_exit,35827,0,36.61976861953735,trolley
63098,2026-06-09 12:29:23.451523+02,Bosch_Camera_exit,35831,0,27.829742193222046,trolley
63099,2026-06-09 12:29:24.624982+02,Bosch_Camera_exit,35796,2,82.91928124427795,trolley
63100,2026-06-09 12:29:44.204118+02,Bosch_Camera_exit,35840,0,18.25500178337097,trolley
63101,2026-06-09 12:29:49.22586+02,Bosch_Camera_exit,35844,0,7.310598611831665,trolley
63102,2026-06-09 12:30:30.770787+02,Bosch_Camera_exit,35847,2,45.18474793434143,trolley
63103,2026-06-09 12:30:34.881787+02,Bosch_Camera_exit,35858,2,7.451422929763794,trolley
63104,2026-06-09 12:30:35.659974+02,Bosch_Camera_exit,35857,2,8.249600887298584,trolley
63105,2026-06-09 12:30:47.749018+02,Bosch_Camera_exit,35863,0,17.350173473358154,trolley
63106,2026-06-09 12:30:49.948255+02,Bosch_Camera_exit,35864,2,19.54769277572632,store_basket
63107,2026-06-09 12:30:58.109849+02,Bosch_Camera_exit,35885,2,11.021273136138916,trolley
63108,2026-06-09 12:31:11.585714+02,Bosch_Camera_exit,35887,0,20.792730569839478,trolley
63109,2026-06-09 12:31:12.024533+02,Bosch_Camera_exit,35884,2,24.91182827949524,trolley
63110,2026-06-09 12:31:18.62019+02,Bosch_Camera_exit,35898,0,9.519561767578125,trolley
63111,2026-06-09 12:31:32.089086+02,Bosch_Camera_exit,35894,2,23.416694164276123,store_basket
63112,2026-06-09 12:31:41.029374+02,Bosch_Camera_exit,35913,3,21.884586095809937,trolley
63113,2026-06-09 12:31:43.301816+02,Bosch_Camera_exit,35905,0,29.91602849960327,store_basket
63114,2026-06-09 12:31:43.696598+02,Bosch_Camera_exit,35914,0,11.956881523132324,trolley
63115,2026-06-09 12:32:01.100119+02,Bosch_Camera_exit,35925,0,21.557737350463867,trolley
63116,2026-06-09 12:32:02.624262+02,Bosch_Camera_exit,35927,0,22.634791374206543,trolley
63117,2026-06-09 12:32:21.177443+02,Bosch_Camera_exit,35937,0,17.08350682258606,trolley
63118,2026-06-09 12:32:39.854394+02,Bosch_Camera_exit,35942,3,19.055288314819336,trolley
63119,2026-06-09 12:32:41.839132+02,Bosch_Camera_exit,35941,0,23.926687240600586,trolley
63120,2026-06-09 12:33:20.43053+02,Bosch_Camera_exit,35954,0,40.57442378997803,trolley
63121,2026-06-09 12:33:22.582492+02,Bosch_Camera_exit,35965,3,20.76392650604248,store_basket
63122,2026-06-09 12:33:22.586538+02,Bosch_Camera_exit,35974,2,15.752781391143799,store_basket
63123,2026-06-09 12:33:42.128508+02,Bosch_Camera_exit,35977,0,22.82647442817688,trolley
63124,2026-06-09 12:34:03.934074+02,Bosch_Camera_exit,35985,0,24.84837317466736,store_basket
63125,2026-06-09 12:34:15.641414+02,Bosch_Camera_exit,36004,0,7.804019451141357,trolley
63126,2026-06-09 12:34:29.114237+02,Bosch_Camera_exit,36012,3,16.66113591194153,trolley
63127,2026-06-09 12:34:29.810772+02,Bosch_Camera_exit,36006,0,20.493717908859253,trolley
63128,2026-06-09 12:35:08.246154+02,Bosch_Camera_exit,36036,0,7.259536981582642,trolley
63129,2026-06-09 12:35:23.065336+02,Bosch_Camera_exit,36041,0,18.128872871398926,trolley
63130,2026-06-09 12:36:33.025173+02,Bosch_Camera_exit,36070,2,23.667215824127197,trolley
63131,2026-06-09 12:36:34.037893+02,Bosch_Camera_exit,36072,2,18.639764070510864,trolley
63132,2026-06-09 12:36:39.149923+02,Bosch_Camera_exit,36076,2,19.11708378791809,trolley
63133,2026-06-09 12:36:53.421654+02,Bosch_Camera_exit,36081,2,18.964317321777344,trolley
63134,2026-06-09 12:37:04.951621+02,Bosch_Camera_exit,36096,2,11.175881385803223,trolley
63135,2026-06-09 12:37:18.563663+02,Bosch_Camera_exit,36092,3,26.0177903175354,trolley
63136,2026-06-09 12:37:37.452358+02,Bosch_Camera_exit,36106,2,29.25413179397583,trolley
63137,2026-06-09 12:37:41.030795+02,Bosch_Camera_exit,36109,3,38.00338315963745,trolley
63138,2026-06-09 12:38:02.276829+02,Bosch_Camera_exit,36131,3,24.572303771972656,trolley
63139,2026-06-09 12:38:22.969968+02,Bosch_Camera_exit,36152,2,20.32028818130493,trolley
63140,2026-06-09 12:38:22.980225+02,Bosch_Camera_exit,36150,2,21.354599952697754,trolley
63141,2026-06-09 12:38:23.787117+02,Bosch_Camera_exit,36145,3,24.775245904922485,trolley
63142,2026-06-09 12:38:23.790103+02,Bosch_Camera_exit,36132,0,43.855645179748535,trolley
63143,2026-06-09 12:38:27.883846+02,Bosch_Camera_exit,36164,3,9.543801307678223,store_basket
63144,2026-06-09 12:38:29.251981+02,Bosch_Camera_exit,36161,0,10.914220333099365,trolley
63145,2026-06-09 12:38:43.960945+02,Bosch_Camera_exit,36169,3,17.864043951034546,trolley
63146,2026-06-09 12:38:45.053172+02,Bosch_Camera_exit,36170,0,17.540467739105225,trolley
63147,2026-06-09 12:38:45.057155+02,Bosch_Camera_exit,36167,0,23.64430594444275,trolley
63148,2026-06-09 12:38:50.889851+02,Bosch_Camera_exit,36159,2,42.84427785873413,store_basket
63149,2026-06-09 12:39:03.832989+02,Bosch_Camera_exit,36181,2,17.249945640563965,trolley
63150,2026-06-09 12:39:25.155495+02,Bosch_Camera_exit,36183,1,24.88372564315796,trolley
63151,2026-06-09 12:39:25.843413+02,Bosch_Camera_exit,36184,3,25.573317050933838,store_basket
63152,2026-06-09 12:39:46.047642+02,Bosch_Camera_exit,36189,3,18.90875506401062,trolley
63153,2026-06-09 12:40:02.51875+02,Bosch_Camera_exit,36204,1,9.737441778182983,trolley
63154,2026-06-09 12:40:36.447205+02,Bosch_Camera_exit,36213,3,36.21471834182739,store_basket
63155,2026-06-09 12:40:43.57317+02,Bosch_Camera_exit,36221,0,29.066571712493896,trolley
63156,2026-06-09 12:41:09.154476+02,Bosch_Camera_exit,36256,3,21.75158929824829,trolley
63157,2026-06-09 12:41:09.159768+02,Bosch_Camera_exit,36254,3,22.419467210769653,trolley
63158,2026-06-09 12:41:34.328529+02,Bosch_Camera_exit,36268,1,8.067548513412476,trolley
63159,2026-06-09 12:41:48.675909+02,Bosch_Camera_exit,36264,3,40.24193000793457,trolley
63160,2026-06-09 12:42:09.164594+02,Bosch_Camera_exit,36263,2,64.7819836139679,trolley
63161,2026-06-09 12:42:15.455734+02,Bosch_Camera_exit,36274,0,30.175548553466797,trolley
63162,2026-06-09 12:42:34.76573+02,Bosch_Camera_exit,36290,0,6.919229030609131,trolley
63163,2026-06-09 12:42:50.376849+02,Bosch_Camera_exit,36282,2,43.91380000114441,trolley
63164,2026-06-09 12:43:12.139526+02,Bosch_Camera_exit,36301,0,19.591386079788208,store_basket
63165,2026-06-09 12:43:50.613789+02,Bosch_Camera_exit,36312,0,17.85817837715149,trolley
63166,2026-06-09 12:43:54.613268+02,Bosch_Camera_exit,36299,2,67.45892381668091,trolley
63167,2026-06-09 12:44:11.41189+02,Bosch_Camera_exit,36313,0,26.437859058380127,trolley
63168,2026-06-09 12:44:14.943216+02,Bosch_Camera_exit,36333,2,15.551602602005005,trolley
63169,2026-06-09 12:44:37.228475+02,Bosch_Camera_exit,36338,0,24.443196058273315,trolley
63170,2026-06-09 12:44:46.746121+02,Bosch_Camera_exit,36347,0,24.049224138259888,trolley
63171,2026-06-09 12:45:08.899483+02,Bosch_Camera_exit,36359,0,17.59152317047119,trolley
63172,2026-06-09 12:45:15.11915+02,Bosch_Camera_exit,36385,2,7.7379138469696045,trolley
63173,2026-06-09 12:45:38.379524+02,Bosch_Camera_exit,36386,2,30.969101190567017,trolley
63174,2026-06-09 12:45:49.212507+02,Bosch_Camera_exit,36391,2,23.850884914398193,trolley
63175,2026-06-09 12:45:50.659348+02,Bosch_Camera_exit,36404,2,17.137587547302246,trolley
63176,2026-06-09 12:45:55.355655+02,Bosch_Camera_exit,36410,0,17.370387315750122,trolley
63177,2026-06-09 12:46:20.094908+02,Bosch_Camera_exit,36418,0,23.84517788887024,trolley
63178,2026-06-09 12:46:35.285102+02,Bosch_Camera_exit,36405,2,61.04864430427551,trolley
63179,2026-06-09 12:46:35.288917+02,Bosch_Camera_exit,36421,0,17.65575671195984,store_basket
63180,2026-06-09 12:46:35.976496+02,Bosch_Camera_exit,36411,2,56.91240382194519,trolley
63181,2026-06-09 12:46:43.917469+02,Bosch_Camera_exit,36432,0,10.250109434127808,trolley
63182,2026-06-09 12:47:00.674158+02,Bosch_Camera_exit,36433,0,26.99453330039978,trolley
63183,2026-06-09 12:47:00.678322+02,Bosch_Camera_exit,36420,2,48.38120365142822,trolley
63184,2026-06-09 12:47:00.682655+02,Bosch_Camera_exit,36430,2,38.38487935066223,trolley
63185,2026-06-09 12:47:04.80469+02,Bosch_Camera_exit,36428,2,42.54550218582153,trolley
63186,2026-06-09 12:47:24.140434+02,Bosch_Camera_exit,36437,0,43.473780393600464,store_basket
63187,2026-06-09 12:47:24.145925+02,Bosch_Camera_exit,36453,2,21.128647804260254,trolley
63188,2026-06-09 12:47:24.151942+02,Bosch_Camera_exit,36447,2,27.24640440940857,trolley
63189,2026-06-09 12:47:25.70503+02,Bosch_Camera_exit,36454,2,22.333871126174927,trolley
63190,2026-06-09 12:47:59.144014+02,Bosch_Camera_exit,36469,2,8.196269989013672,trolley
63191,2026-06-09 12:47:59.149032+02,Bosch_Camera_exit,36463,2,32.96946883201599,store_basket
63192,2026-06-09 12:48:15.259695+02,Bosch_Camera_exit,36482,0,15.668665885925293,trolley
63193,2026-06-09 12:48:15.278009+02,Bosch_Camera_exit,36471,0,24.2638099193573,trolley
63194,2026-06-09 12:48:39.936329+02,Bosch_Camera_exit,36491,0,28.19522190093994,trolley
63195,2026-06-09 12:48:39.940524+02,Bosch_Camera_exit,36479,2,43.67686223983765,trolley
63196,2026-06-09 12:49:00.429095+02,Bosch_Camera_exit,36513,2,24.512532949447632,trolley
63197,2026-06-09 12:49:02.211054+02,Bosch_Camera_exit,36519,2,23.841687440872192,trolley
63198,2026-06-09 12:49:03.982136+02,Bosch_Camera_exit,36514,0,28.07539415359497,trolley
63199,2026-06-09 12:49:25.961053+02,Bosch_Camera_exit,36512,0,50.051483392715454,trolley
63200,2026-06-09 12:49:32.379453+02,Bosch_Camera_exit,36521,2,53.5483877658844,store_basket
63201,2026-06-09 12:49:45.016985+02,Bosch_Camera_exit,36558,0,18.009353637695312,store_basket
63202,2026-06-09 12:49:45.020497+02,Bosch_Camera_exit,36518,0,67.68209075927734,trolley
63203,2026-06-09 12:50:03.089126+02,Bosch_Camera_exit,36563,2,30.016117095947266,store_basket
63204,2026-06-09 12:50:03.464226+02,Bosch_Camera_exit,36568,0,19.863449573516846,trolley
63205,2026-06-09 12:50:10.888516+02,Bosch_Camera_exit,36587,2,11.401345252990723,store_basket
63206,2026-06-09 12:50:51.877665+02,Bosch_Camera_exit,36642,3,20.371858596801758,trolley
63207,2026-06-09 12:50:55.478246+02,Bosch_Camera_exit,36641,0,23.972586393356323,trolley
63208,2026-06-09 12:50:55.855068+02,Bosch_Camera_exit,36616,2,39.26349425315857,trolley
63209,2026-06-09 12:50:56.51447+02,Bosch_Camera_exit,36664,1,6.800472259521484,trolley
63210,2026-06-09 12:50:57.253805+02,Bosch_Camera_exit,36645,0,24.30376362800598,trolley
63211,2026-06-09 12:51:30.032523+02,Bosch_Camera_exit,36679,0,34.550763845443726,trolley
63212,2026-06-09 12:51:32.050964+02,Bosch_Camera_exit,36681,2,35.78060245513916,trolley
63213,2026-06-09 12:51:34.064713+02,Bosch_Camera_exit,36698,2,23.758801221847534,trolley
63214,2026-06-09 12:51:37.094837+02,Bosch_Camera_exit,36695,2,26.79564142227173,trolley
63215,2026-06-09 12:51:52.998488+02,Bosch_Camera_exit,36714,2,24.477530002593994,trolley
63216,2026-06-09 12:51:53.005107+02,Bosch_Camera_exit,36724,3,18.910340070724487,trolley
63217,2026-06-09 12:51:54.566849+02,Bosch_Camera_exit,36713,0,26.075207948684692,trolley
63218,2026-06-09 12:52:13.843607+02,Bosch_Camera_exit,36729,2,24.0265793800354,trolley
63219,2026-06-09 12:52:13.849775+02,Bosch_Camera_exit,36716,2,44.83903217315674,trolley
63220,2026-06-09 12:52:18.602518+02,Bosch_Camera_exit,36740,0,22.126173734664917,trolley
63221,2026-06-09 12:52:43.772063+02,Bosch_Camera_exit,36741,2,34.17884874343872,trolley
63222,2026-06-09 12:52:45.997842+02,Bosch_Camera_exit,36743,2,36.40443277359009,store_basket
63223,2026-06-09 12:52:59.850979+02,Bosch_Camera_exit,36748,0,41.903558015823364,trolley
63224,2026-06-09 12:53:05.543348+02,Bosch_Camera_exit,36778,2,7.510540008544922,trolley
63225,2026-06-09 12:53:20.92388+02,Bosch_Camera_exit,36773,0,33.739941120147705,trolley
63226,2026-06-09 12:53:21.687155+02,Bosch_Camera_exit,36779,2,23.654032230377197,trolley
63227,2026-06-09 12:53:22.4157+02,Bosch_Camera_exit,36782,2,19.910192728042603,trolley
63228,2026-06-09 12:53:25.728668+02,Bosch_Camera_exit,36777,0,27.69734501838684,trolley
63229,2026-06-09 12:53:46.348719+02,Bosch_Camera_exit,36787,2,27.274934768676758,trolley
63230,2026-06-09 12:53:46.787446+02,Bosch_Camera_exit,36792,0,22.486714839935303,trolley
63231,2026-06-09 12:54:18.55636+02,Bosch_Camera_exit,36796,0,32.87338185310364,trolley
63232,2026-06-09 12:54:59.827652+02,Bosch_Camera_exit,36819,0,24.36550211906433,trolley
63233,2026-06-09 12:55:42.134449+02,Bosch_Camera_exit,36837,2,40.507437229156494,trolley
63234,2026-06-09 12:56:02.291726+02,Bosch_Camera_exit,36862,2,21.46839737892151,trolley
63235,2026-06-09 12:56:07.169195+02,Bosch_Camera_exit,36850,0,50.011645555496216,trolley
63236,2026-06-09 12:56:23.710581+02,Bosch_Camera_exit,36870,2,26.180672883987427,trolley
63237,2026-06-09 12:57:03.07879+02,Bosch_Camera_exit,36879,0,59.04115962982178,trolley
63238,2026-06-09 12:57:04.207267+02,Bosch_Camera_exit,36884,0,52.54713797569275,trolley
63239,2026-06-09 12:57:05.304402+02,Bosch_Camera_exit,36877,2,63.07677960395813,trolley
63240,2026-06-09 12:57:11.755669+02,Bosch_Camera_exit,36893,2,27.299243688583374,trolley
63241,2026-06-09 12:57:28.040908+02,Bosch_Camera_exit,36899,0,22.73758101463318,trolley
63242,2026-06-09 12:58:07.424798+02,Bosch_Camera_exit,36901,2,58.52329611778259,trolley
63243,2026-06-09 12:58:12.005895+02,Bosch_Camera_exit,36927,2,7.889919757843018,trolley
63244,2026-06-09 12:58:26.145123+02,Bosch_Camera_exit,36934,2,15.932869672775269,trolley
63245,2026-06-09 12:58:42.062094+02,Bosch_Camera_exit,36946,1,7.722322463989258,trolley
63246,2026-06-09 12:59:24.992786+02,Bosch_Camera_exit,36945,2,52.129942417144775,trolley
63247,2026-06-09 12:59:24.996334+02,Bosch_Camera_exit,36964,1,9.343013763427734,trolley
63248,2026-06-09 12:59:37.076587+02,Bosch_Camera_exit,36970,1,15.289447784423828,store_basket
63249,2026-06-09 12:59:37.080277+02,Bosch_Camera_exit,36963,2,21.450435400009155,store_basket
63250,2026-06-09 12:59:38.950281+02,Bosch_Camera_exit,36972,1,15.401269912719727,store_basket
63251,2026-06-09 13:00:22.96264+02,Bosch_Camera_exit,36991,2,23.128857612609863,trolley
63252,2026-06-09 13:01:08.279346+02,Bosch_Camera_exit,37035,3,16.270677089691162,trolley
63253,2026-06-09 13:01:16.116505+02,Bosch_Camera_exit,37042,3,10.017933130264282,trolley
63254,2026-06-09 13:01:28.085853+02,Bosch_Camera_exit,37041,2,21.983458042144775,trolley
63255,2026-06-09 13:01:54.756819+02,Bosch_Camera_exit,37070,3,8.298635482788086,trolley
63256,2026-06-09 13:02:12.771578+02,Bosch_Camera_exit,37071,3,20.821476697921753,trolley
63257,2026-06-09 13:02:21.172104+02,Bosch_Camera_exit,37072,3,13.1432785987854,trolley
63258,2026-06-09 13:02:37.319085+02,Bosch_Camera_exit,37090,0,19.736316442489624,trolley
63259,2026-06-09 13:02:51.469245+02,Bosch_Camera_exit,37093,3,21.795233488082886,trolley
63260,2026-06-09 13:02:57.380974+02,Bosch_Camera_exit,37105,3,8.805281639099121,trolley
63261,2026-06-09 13:03:26.603462+02,Bosch_Camera_exit,37129,0,26.861196756362915,trolley
63262,2026-06-09 13:03:26.607566+02,Bosch_Camera_exit,37134,2,23.468486547470093,trolley
63263,2026-06-09 13:04:10.791709+02,Bosch_Camera_exit,37141,2,57.197641134262085,trolley
63264,2026-06-09 13:04:48.940018+02,Bosch_Camera_exit,37157,2,43.19752025604248,store_basket
63265,2026-06-09 13:05:28.684826+02,Bosch_Camera_exit,37180,0,18.70467495918274,store_basket
63266,2026-06-09 13:05:43.000778+02,Bosch_Camera_exit,37182,2,10.135938882827759,trolley
63267,2026-06-09 13:06:05.454548+02,Bosch_Camera_exit,37206,2,32.02928304672241,trolley
63268,2026-06-09 13:06:05.872043+02,Bosch_Camera_exit,37194,0,36.393030643463135,trolley
63269,2026-06-09 13:06:05.876734+02,Bosch_Camera_exit,37207,0,22.533854246139526,store_basket
63270,2026-06-09 13:06:26.714281+02,Bosch_Camera_exit,37211,0,24.22602653503418,trolley
63271,2026-06-09 13:06:26.718457+02,Bosch_Camera_exit,37212,2,23.540392637252808,trolley
63272,2026-06-09 13:06:59.249809+02,Bosch_Camera_exit,37217,0,22.383654356002808,trolley
63273,2026-06-09 13:07:22.126672+02,Bosch_Camera_exit,37226,0,21.556812286376953,trolley
63274,2026-06-09 13:07:44.197995+02,Bosch_Camera_exit,37228,2,24.233627319335938,trolley
63275,2026-06-09 13:08:04.327019+02,Bosch_Camera_exit,37248,2,20.50294589996338,trolley
63276,2026-06-09 13:08:27.599031+02,Bosch_Camera_exit,37251,2,34.042091608047485,trolley
63277,2026-06-09 13:09:39.074113+02,Bosch_Camera_exit,37282,2,8.394923686981201,trolley
63278,2026-06-09 13:09:53.208247+02,Bosch_Camera_exit,37257,0,89.88553738594055,trolley
63279,2026-06-09 13:10:27.417617+02,Bosch_Camera_exit,37305,0,30.506232500076294,trolley
63280,2026-06-09 13:10:34.368191+02,Bosch_Camera_exit,37333,2,9.442888736724854,trolley
63281,2026-06-09 13:10:51.117476+02,Bosch_Camera_exit,37334,0,24.764060497283936,trolley
63282,2026-06-09 13:11:09.903236+02,Bosch_Camera_exit,37354,3,21.613430500030518,trolley
63283,2026-06-09 13:11:09.912818+02,Bosch_Camera_exit,37359,2,19.86591863632202,trolley
63284,2026-06-09 13:11:35.044953+02,Bosch_Camera_exit,37393,3,7.863524913787842,trolley
63285,2026-06-09 13:11:50.940814+02,Bosch_Camera_exit,37400,3,18.673232793807983,trolley
63286,2026-06-09 13:12:10.319092+02,Bosch_Camera_exit,37367,0,78.15791964530945,trolley
63287,2026-06-09 13:12:38.103592+02,Bosch_Camera_exit,37412,2,28.109923124313354,trolley
63288,2026-06-09 13:12:57.007724+02,Bosch_Camera_exit,37424,2,22.49088764190674,trolley
63289,2026-06-09 13:13:17.568864+02,Bosch_Camera_exit,37410,0,79.73969721794128,trolley
63290,2026-06-09 13:13:19.235415+02,Bosch_Camera_exit,37441,2,21.484671592712402,trolley
63291,2026-06-09 13:13:44.256145+02,Bosch_Camera_exit,37442,0,45.82316589355469,trolley
63292,2026-06-09 13:14:29.946863+02,Bosch_Camera_exit,37467,1,24.47379970550537,trolley
63293,2026-06-09 13:14:29.951191+02,Bosch_Camera_exit,37471,0,14.779726266860962,trolley
63294,2026-06-09 13:14:49.570884+02,Bosch_Camera_exit,37474,0,22.819687366485596,store_basket
63295,2026-06-09 13:15:11.631243+02,Bosch_Camera_exit,37478,0,26.408060312271118,trolley
63296,2026-06-09 13:15:41.138467+02,Bosch_Camera_exit,37503,2,19.705260038375854,store_basket
63297,2026-06-09 13:15:41.868403+02,Bosch_Camera_exit,37512,1,17.533560514450073,store_basket
63298,2026-06-09 13:15:42.289967+02,Bosch_Camera_exit,37510,3,18.223374605178833,trolley
63299,2026-06-09 13:15:58.0255+02,Bosch_Camera_exit,37518,2,10.075064897537231,trolley
63300,2026-06-09 13:15:59.56557+02,Bosch_Camera_exit,37520,0,19.820566654205322,trolley
63301,2026-06-09 13:16:20.723365+02,Bosch_Camera_exit,37531,2,22.19737219810486,trolley
63302,2026-06-09 13:16:23.964894+02,Bosch_Camera_exit,37537,0,20.029200553894043,trolley
63303,2026-06-09 13:16:38.75559+02,Bosch_Camera_exit,37557,0,18.029361963272095,trolley
63304,2026-06-09 13:17:00.934523+02,Bosch_Camera_exit,37577,0,32.46955132484436,trolley
63305,2026-06-09 13:17:01.877612+02,Bosch_Camera_exit,37588,0,19.32779550552368,trolley
63306,2026-06-09 13:17:05.495395+02,Bosch_Camera_exit,37592,0,7.8290696144104,trolley
63307,2026-06-09 13:17:20.778053+02,Bosch_Camera_exit,37595,0,19.82438588142395,trolley
63308,2026-06-09 13:17:25.420575+02,Bosch_Camera_exit,37608,0,7.88886284828186,trolley
63309,2026-06-09 13:17:40.755869+02,Bosch_Camera_exit,37615,0,20.728678703308105,trolley
63310,2026-06-09 13:18:00.593661+02,Bosch_Camera_exit,37627,3,19.480587005615234,store_basket
63311,2026-06-09 13:18:25.74802+02,Bosch_Camera_exit,37628,0,41.2608425617218,trolley
63312,2026-06-09 13:19:27.831028+02,Bosch_Camera_exit,37661,3,22.406795978546143,trolley
63313,2026-06-09 13:19:28.562692+02,Bosch_Camera_exit,37643,0,50.02097034454346,trolley
63314,2026-06-09 13:19:34.694273+02,Bosch_Camera_exit,37679,0,8.657344102859497,trolley
63315,2026-06-09 13:19:49.042054+02,Bosch_Camera_exit,37682,1,20.807482957839966,trolley
63316,2026-06-09 13:20:09.793975+02,Bosch_Camera_exit,37683,0,34.7604603767395,trolley
63317,2026-06-09 13:20:11.211056+02,Bosch_Camera_exit,37681,3,44.16326665878296,trolley
63318,2026-06-09 13:20:31.572821+02,Bosch_Camera_exit,37693,0,22.556180238723755,trolley
63319,2026-06-09 13:20:38.112452+02,Bosch_Camera_exit,37701,0,6.89064359664917,trolley
63320,2026-06-09 13:20:51.590252+02,Bosch_Camera_exit,37691,2,42.571935415267944,trolley
63321,2026-06-09 13:21:30.402252+02,Bosch_Camera_exit,37721,2,38.44963002204895,trolley
63322,2026-06-09 13:21:31.05796+02,Bosch_Camera_exit,37725,0,23.98379135131836,trolley
63323,2026-06-09 13:21:54.889068+02,Bosch_Camera_exit,37741,2,24.14277672767639,store_basket
63324,2026-06-09 13:21:56.244532+02,Bosch_Camera_exit,37736,0,28.370841026306152,trolley
63325,2026-06-09 13:22:18.734579+02,Bosch_Camera_exit,37709,3,102.42308688163757,trolley
63326,2026-06-09 13:22:36.13303+02,Bosch_Camera_exit,37750,0,32.30054998397827,trolley
63327,2026-06-09 13:22:43.847409+02,Bosch_Camera_exit,37753,3,20.47609543800354,trolley
63328,2026-06-09 13:23:07.158792+02,Bosch_Camera_exit,37754,0,33.444660902023315,trolley
63329,2026-06-09 13:23:07.969158+02,Bosch_Camera_exit,37766,3,12.682472705841064,trolley
63330,2026-06-09 13:23:22.10816+02,Bosch_Camera_exit,37768,0,20.23206353187561,trolley
63331,2026-06-09 13:23:53.012152+02,Bosch_Camera_exit,37780,1,25.66831088066101,trolley
63332,2026-06-09 13:24:29.368237+02,Bosch_Camera_exit,37785,0,51.47493934631348,trolley
63333,2026-06-09 13:24:37.417184+02,Bosch_Camera_exit,37808,0,18.79664421081543,trolley
63334,2026-06-09 13:25:04.024187+02,Bosch_Camera_exit,37833,2,17.40042996406555,trolley
63335,2026-06-09 13:25:10.543215+02,Bosch_Camera_exit,37834,0,23.916748523712158,trolley
63336,2026-06-09 13:25:26.87584+02,Bosch_Camera_exit,37846,2,18.555685997009277,trolley
63337,2026-06-09 13:26:10.978203+02,Bosch_Camera_exit,37891,0,17.86393165588379,trolley
63338,2026-06-09 13:26:32.241419+02,Bosch_Camera_exit,37902,3,33.081236600875854,trolley
